State,Year,Quarter,H_idx
TN,1988,2,144.55
TN,1988,3,144.54
TN,1988,4,144.15
TN,1989,1,145.14
TN,1989,2,146.09
TN,1989,3,146.71
TN,1989,4,146.8
TN,1990,1,147.29
TN,1990,2,147.07
TN,1990,3,146.88
TN,1990,4,146.4
TN,1991,1,147.69
TN,1991,2,148.38
TN,1991,3,148.74
TN,1991,4,151.15
TN,1992,1,152.45
TN,1992,2,152.02
TN,1992,3,155.37
TN,1992,4,155.19
TN,1993,1,155.82
TN,1993,2,158.03
TN,1993,3,160.11
TN,1993,4,161.73
TN,1994,1,163.47
TN,1994,2,165.67
TN,1994,3,168.22
TN,1994,4,169.45
TN,1995,1,171.9
TN,1995,2,175.2
TN,1995,3,177.77
TN,1995,4,180.37
TN,1996,1,183.22
TN,1996,2,184.89
TN,1996,3,187.03
TN,1996,4,188.61
TN,1997,1,191.11
TN,1997,2,192.77
TN,1997,3,195.21
TN,1997,4,197.91
TN,1998,1,201.41
TN,1998,2,202.86
TN,1998,3,205.37
TN,1998,4,207.71
TN,1999,1,209.68
TN,1999,2,210.18
TN,1999,3,211.48
TN,1999,4,212.31
TN,2000,1,214.17
TN,2000,2,215.36
TN,2000,3,217.5
TN,2000,4,219.44
TN,2001,1,224.92
TN,2001,2,226.05
TN,2001,3,227.48
TN,2001,4,230.18
TN,2002,1,231.24
TN,2002,2,231.64
TN,2002,3,235.03
TN,2002,4,237.12
TN,2003,1,238.69
TN,2003,2,240.69
TN,2003,3,242.27
TN,2003,4,244.91
TN,2004,1,246.9
TN,2004,2,249.7
TN,2004,3,253.23
TN,2004,4,256.31
TN,2005,1,259.82
TN,2005,2,265.55
TN,2005,3,270.9
TN,2005,4,275.24
TN,2006,1,279.76
TN,2006,2,285.15
TN,2006,3,288.81
TN,2006,4,294.11
TN,2007,1,296.89
TN,2007,2,300.49
TN,2007,3,300.79
TN,2007,4,302.93
TN,2008,1,304.2
TN,2008,2,303.06
TN,2008,3,298.52
TN,2008,4,299.82
TN,2009,1,302.42
TN,2009,2,299.35
TN,2009,3,292.44
TN,2009,4,289.62
TN,2010,1,286.86
TN,2010,2,285.53
TN,2010,3,289.64
TN,2010,4,287.56
TN,2011,1,280.7
TN,2011,2,277.11
TN,2011,3,280.26
TN,2011,4,281.03
TN,2012,1,278.61
TN,2012,2,277.45
TN,2012,3,280.52
TN,2012,4,280.96
TN,2013,1,281.23
TN,2013,2,283.75
TN,2013,3,284.48
TN,2013,4,286.06
TN,2014,1,287.52
TN,2014,2,293.43
TN,2014,3,296.0
TN,2014,4,300.03
TN,2015,1,302.64
TN,2015,2,306.28
TN,2015,3,311.69
TN,2015,4,314.42
TN,2016,1,318.58
TN,2016,2,324.53
TN,2016,3,330.49
TN,2016,4,334.88
TN,2017,1,338.79
TN,2017,2,347.32
TN,2017,3,354.25
TN,2017,4,358.86
TN,2018,1,364.38
TN,2018,2,372.41
TN,2018,3,378.0
TN,2018,4,381.75
TN,2019,1,385.9
TN,2019,2,393.51
TN,2019,3,399.18
TN,2019,4,404.1
TN,2020,1,410.07
TN,2020,2,414.64
TN,2020,3,423.53
TN,2020,4,433.71
TN,2021,1,446.22
TN,2021,2,474.03
TN,2021,3,506.0
TN,2021,4,532.41
TN,2022,1,559.93
TN,2022,2,603.79
TN,2022,3,623.24
TN,2022,4,624.66
TX,1975,1,55.64
TX,1975,2,58.58
TX,1975,3,56.14
TX,1975,4,59.34
TX,1976,1,58.65
TX,1976,2,63.57
TX,1976,3,63.3
TX,1976,4,63.12
TX,1977,1,65.94
TX,1977,2,71.53
TX,1977,3,69.31
TX,1977,4,73.4
TX,1978,1,76.6
TX,1978,2,78.89
TX,1978,3,81.34
TX,1978,4,85.46
TX,1979,1,89.48
TX,1979,2,92.76
TX,1979,3,95.17
TX,1979,4,96.99
TX,1980,1,100.0
TX,1980,2,104.45
TX,1980,3,103.92
TX,1980,4,105.68
TX,1981,1,104.47
TX,1981,2,111.12
TX,1981,3,114.44
TX,1981,4,112.2
TX,1982,1,122.48
TX,1982,2,119.04
TX,1982,3,118.06
TX,1982,4,120.94
TX,1983,1,125.62
TX,1983,2,125.86
TX,1983,3,125.72
TX,1983,4,126.26
TX,1984,1,125.09
TX,1984,2,126.23
TX,1984,3,128.66
TX,1984,4,128.08
TX,1985,1,126.7
TX,1985,2,127.77
TX,1985,3,127.72
TX,1985,4,126.47
TX,1986,1,129.46
TX,1986,2,131.54
TX,1986,3,128.86
TX,1986,4,126.54
TX,1987,1,126.85
TX,1987,2,123.04
TX,1987,3,118.28
TX,1987,4,114.68
TX,1988,1,114.71
TX,1988,2,116.63
TX,1988,3,113.99
TX,1988,4,113.13
TX,1989,1,113.36
TX,1989,2,114.36
TX,1989,3,116.6
TX,1989,4,116.33
TX,1990,1,116.07
TX,1990,2,116.94
TX,1990,3,117.79
TX,1990,4,116.89
TX,1991,1,118.33
TX,1991,2,119.53
TX,1991,3,119.67
TX,1991,4,121.07
TX,1992,1,123.04
TX,1992,2,122.6
TX,1992,3,124.67
TX,1992,4,125.19
TX,1993,1,125.58
TX,1993,2,126.71
TX,1993,3,128.16
TX,1993,4,129.4
TX,1994,1,130.01
TX,1994,2,130.21
TX,1994,3,130.32
TX,1994,4,129.66
TX,1995,1,129.61
TX,1995,2,131.82
TX,1995,3,133.44
TX,1995,4,134.28
TX,1996,1,135.64
TX,1996,2,135.39
TX,1996,3,135.71
TX,1996,4,136.19
TX,1997,1,136.83
TX,1997,2,137.84
TX,1997,3,139.13
TX,1997,4,140.78
TX,1998,1,143.05
TX,1998,2,144.08
TX,1998,3,146.41
TX,1998,4,147.99
TX,1999,1,149.35
TX,1999,2,152.25
TX,1999,3,154.76
TX,1999,4,156.56
TX,2000,1,158.92
TX,2000,2,161.57
TX,2000,3,163.97
TX,2000,4,165.89
TX,2001,1,170.58
TX,2001,2,172.83
TX,2001,3,174.11
TX,2001,4,176.06
TX,2002,1,176.58
TX,2002,2,178.07
TX,2002,3,180.84
TX,2002,4,182.74
TX,2003,1,183.61
TX,2003,2,184.79
TX,2003,3,185.4
TX,2003,4,186.53
TX,2004,1,187.42
TX,2004,2,189.34
TX,2004,3,190.85
TX,2004,4,193.04
TX,2005,1,194.03
TX,2005,2,197.18
TX,2005,3,200.35
TX,2005,4,202.7
TX,2006,1,205.11
TX,2006,2,208.33
TX,2006,3,211.42
TX,2006,4,214.32
TX,2007,1,217.12
TX,2007,2,220.75
TX,2007,3,221.48
TX,2007,4,223.14
TX,2008,1,224.42
TX,2008,2,225.1
TX,2008,3,224.33
TX,2008,4,224.72
TX,2009,1,227.37
TX,2009,2,225.85
TX,2009,3,223.64
TX,2009,4,223.08
TX,2010,1,221.65
TX,2010,2,221.82
TX,2010,3,223.2
TX,2010,4,222.24
TX,2011,1,218.97
TX,2011,2,217.9
TX,2011,3,219.74
TX,2011,4,219.93
TX,2012,1,219.83
TX,2012,2,221.34
TX,2012,3,223.29
TX,2012,4,224.89
TX,2013,1,226.56
TX,2013,2,230.64
TX,2013,3,234.55
TX,2013,4,237.24
TX,2014,1,241.28
TX,2014,2,247.38
TX,2014,3,251.86
TX,2014,4,254.88
TX,2015,1,258.62
TX,2015,2,265.12
TX,2015,3,270.79
TX,2015,4,273.08
TX,2016,1,276.99
TX,2016,2,284.12
TX,2016,3,289.84
TX,2016,4,292.86
TX,2017,1,296.76
TX,2017,2,305.69
TX,2017,3,310.15
TX,2017,4,312.88
TX,2018,1,317.15
TX,2018,2,324.12
TX,2018,3,328.3
TX,2018,4,329.33
TX,2019,1,333.24
TX,2019,2,339.13
TX,2019,3,343.12
TX,2019,4,345.69
TX,2020,1,349.44
TX,2020,2,351.99
TX,2020,3,357.28
TX,2020,4,365.56
TX,2021,1,374.12
TX,2021,2,396.18
TX,2021,3,421.23
TX,2021,4,439.15
TX,2022,1,459.86
TX,2022,2,494.02
TX,2022,3,503.96
TX,2022,4,500.8
UT,1975,1,55.12
UT,1975,2,58.35
UT,1975,3,55.14
UT,1975,4,59.84
UT,1976,1,61.82
UT,1976,2,61.51
UT,1976,3,64.8
UT,1976,4,64.33
UT,1977,1,69.66
UT,1977,2,70.86
UT,1977,3,74.82
UT,1977,4,75.16
UT,1978,1,81.52
UT,1978,2,83.96
UT,1978,3,87.16
UT,1978,4,90.15
UT,1979,1,94.68
UT,1979,2,97.57
UT,1979,3,97.99
UT,1979,4,99.63
UT,1980,1,100.0
UT,1980,2,97.71
UT,1980,3,104.0
UT,1980,4,104.75
UT,1981,1,106.19
UT,1981,2,109.78
UT,1981,3,108.62
UT,1981,4,110.49
UT,1982,1,106.66
UT,1982,2,108.75
UT,1982,3,111.84
UT,1982,4,113.71
UT,1983,1,114.3
UT,1983,2,115.35
UT,1983,3,111.63
UT,1983,4,112.65
UT,1984,1,112.24
UT,1984,2,114.1
UT,1984,3,114.81
UT,1984,4,112.13
UT,1985,1,116.58
UT,1985,2,115.96
UT,1985,3,116.32
UT,1985,4,115.2
UT,1986,1,119.16
UT,1986,2,118.86
UT,1986,3,118.2
UT,1986,4,117.95
UT,1987,1,119.28
UT,1987,2,117.89
UT,1987,3,113.64
UT,1987,4,112.73
UT,1988,1,112.79
UT,1988,2,114.35
UT,1988,3,112.06
UT,1988,4,112.37
UT,1989,1,113.33
UT,1989,2,113.15
UT,1989,3,115.55
UT,1989,4,115.48
UT,1990,1,116.47
UT,1990,2,118.07
UT,1990,3,118.93
UT,1990,4,118.88
UT,1991,1,122.56
UT,1991,2,124.81
UT,1991,3,124.89
UT,1991,4,127.72
UT,1992,1,129.63
UT,1992,2,131.66
UT,1992,3,133.87
UT,1992,4,137.38
UT,1993,1,140.35
UT,1993,2,144.78
UT,1993,3,150.0
UT,1993,4,155.57
UT,1994,1,161.84
UT,1994,2,170.81
UT,1994,3,176.55
UT,1994,4,179.68
UT,1995,1,184.34
UT,1995,2,189.49
UT,1995,3,195.97
UT,1995,4,200.04
UT,1996,1,204.64
UT,1996,2,207.04
UT,1996,3,210.57
UT,1996,4,214.35
UT,1997,1,217.92
UT,1997,2,219.14
UT,1997,3,223.44
UT,1997,4,227.36
UT,1998,1,230.01
UT,1998,2,232.21
UT,1998,3,234.45
UT,1998,4,236.69
UT,1999,1,237.98
UT,1999,2,237.03
UT,1999,3,234.3
UT,1999,4,235.35
UT,2000,1,236.47
UT,2000,2,236.45
UT,2000,3,238.93
UT,2000,4,242.31
UT,2001,1,247.71
UT,2001,2,248.26
UT,2001,3,248.49
UT,2001,4,251.09
UT,2002,1,250.66
UT,2002,2,250.16
UT,2002,3,253.3
UT,2002,4,254.63
UT,2003,1,255.29
UT,2003,2,256.24
UT,2003,3,256.96
UT,2003,4,257.15
UT,2004,1,259.64
UT,2004,2,262.1
UT,2004,3,265.42
UT,2004,4,270.63
UT,2005,1,275.57
UT,2005,2,284.32
UT,2005,3,294.85
UT,2005,4,304.6
UT,2006,1,314.98
UT,2006,2,328.24
UT,2006,3,342.76
UT,2006,4,355.8
UT,2007,1,366.66
UT,2007,2,375.61
UT,2007,3,380.26
UT,2007,4,383.27
UT,2008,1,382.28
UT,2008,2,376.16
UT,2008,3,364.76
UT,2008,4,363.94
UT,2009,1,361.06
UT,2009,2,347.37
UT,2009,3,332.64
UT,2009,4,328.72
UT,2010,1,323.76
UT,2010,2,319.11
UT,2010,3,321.81
UT,2010,4,320.11
UT,2011,1,305.87
UT,2011,2,299.25
UT,2011,3,304.71
UT,2011,4,306.14
UT,2012,1,305.45
UT,2012,2,303.79
UT,2012,3,310.25
UT,2012,4,315.58
UT,2013,1,318.35
UT,2013,2,327.35
UT,2013,3,334.94
UT,2013,4,339.32
UT,2014,1,341.38
UT,2014,2,347.83
UT,2014,3,351.69
UT,2014,4,355.81
UT,2015,1,359.34
UT,2015,2,365.27
UT,2015,3,372.47
UT,2015,4,377.47
UT,2016,1,382.99
UT,2016,2,391.65
UT,2016,3,400.79
UT,2016,4,405.45
UT,2017,1,412.62
UT,2017,2,426.31
UT,2017,3,436.23
UT,2017,4,442.12
UT,2018,1,451.27
UT,2018,2,466.39
UT,2018,3,476.07
UT,2018,4,482.24
UT,2019,1,490.56
UT,2019,2,500.47
UT,2019,3,508.63
UT,2019,4,516.08
UT,2020,1,522.91
UT,2020,2,532.39
UT,2020,3,545.21
UT,2020,4,564.16
UT,2021,1,587.2
UT,2021,2,644.44
UT,2021,3,693.75
UT,2021,4,719.65
UT,2022,1,754.32
UT,2022,2,812.83
UT,2022,3,808.22
UT,2022,4,783.85
VA,1975,1,69.84
VA,1975,2,66.73
VA,1975,3,67.45
VA,1975,4,67.74
VA,1976,1,69.4
VA,1976,2,68.58
VA,1976,3,70.58
VA,1976,4,71.95
VA,1977,1,73.02
VA,1977,2,75.09
VA,1977,3,77.26
VA,1977,4,78.87
VA,1978,1,80.39
VA,1978,2,83.35
VA,1978,3,86.06
VA,1978,4,89.26
VA,1979,1,89.4
VA,1979,2,91.59
VA,1979,3,94.63
VA,1979,4,95.44
VA,1980,1,100.0
VA,1980,2,101.13
VA,1980,3,104.33
VA,1980,4,104.26
VA,1981,1,106.12
VA,1981,2,105.56
VA,1981,3,106.21
VA,1981,4,109.78
VA,1982,1,97.79
VA,1982,2,109.48
VA,1982,3,103.78
VA,1982,4,112.82
VA,1983,1,115.3
VA,1983,2,118.05
VA,1983,3,118.89
VA,1983,4,118.65
VA,1984,1,121.38
VA,1984,2,123.24
VA,1984,3,124.87
VA,1984,4,124.42
VA,1985,1,127.48
VA,1985,2,129.59
VA,1985,3,131.47
VA,1985,4,132.24
VA,1986,1,134.5
VA,1986,2,136.95
VA,1986,3,139.96
VA,1986,4,142.39
VA,1987,1,145.43
VA,1987,2,149.46
VA,1987,3,156.73
VA,1987,4,160.24
VA,1988,1,164.87
VA,1988,2,170.46
VA,1988,3,174.52
VA,1988,4,178.07
VA,1989,1,181.35
VA,1989,2,185.25
VA,1989,3,187.87
VA,1989,4,189.23
VA,1990,1,189.18
VA,1990,2,189.48
VA,1990,3,188.88
VA,1990,4,186.74
VA,1991,1,187.87
VA,1991,2,188.46
VA,1991,3,187.0
VA,1991,4,190.31
VA,1992,1,191.43
VA,1992,2,189.71
VA,1992,3,192.1
VA,1992,4,192.75
VA,1993,1,192.2
VA,1993,2,193.3
VA,1993,3,193.7
VA,1993,4,194.74
VA,1994,1,194.98
VA,1994,2,194.79
VA,1994,3,194.44
VA,1994,4,194.17
VA,1995,1,193.63
VA,1995,2,196.09
VA,1995,3,198.37
VA,1995,4,199.16
VA,1996,1,201.28
VA,1996,2,200.69
VA,1996,3,199.88
VA,1996,4,201.53
VA,1997,1,202.9
VA,1997,2,203.19
VA,1997,3,205.4
VA,1997,4,207.44
VA,1998,1,209.11
VA,1998,2,210.06
VA,1998,3,211.65
VA,1998,4,213.71
VA,1999,1,216.13
VA,1999,2,218.89
VA,1999,3,222.61
VA,1999,4,225.6
VA,2000,1,229.43
VA,2000,2,234.16
VA,2000,3,238.33
VA,2000,4,242.36
VA,2001,1,248.46
VA,2001,2,254.24
VA,2001,3,259.92
VA,2001,4,263.51
VA,2002,1,268.67
VA,2002,2,276.22
VA,2002,3,283.29
VA,2002,4,287.18
VA,2003,1,291.54
VA,2003,2,296.26
VA,2003,3,303.36
VA,2003,4,315.66
VA,2004,1,323.73
VA,2004,2,336.2
VA,2004,3,357.58
VA,2004,4,370.04
VA,2005,1,384.73
VA,2005,2,406.56
VA,2005,3,426.12
VA,2005,4,438.04
VA,2006,1,447.9
VA,2006,2,456.3
VA,2006,3,459.14
VA,2006,4,465.61
VA,2007,1,467.64
VA,2007,2,468.85
VA,2007,3,462.91
VA,2007,4,461.75
VA,2008,1,459.35
VA,2008,2,446.29
VA,2008,3,433.99
VA,2008,4,430.45
VA,2009,1,432.13
VA,2009,2,421.32
VA,2009,3,411.91
VA,2009,4,408.81
VA,2010,1,403.34
VA,2010,2,400.64
VA,2010,3,404.74
VA,2010,4,402.53
VA,2011,1,393.09
VA,2011,2,388.24
VA,2011,3,391.54
VA,2011,4,394.27
VA,2012,1,389.95
VA,2012,2,387.39
VA,2012,3,392.22
VA,2012,4,393.81
VA,2013,1,393.38
VA,2013,2,397.09
VA,2013,3,397.85
VA,2013,4,397.77
VA,2014,1,399.24
VA,2014,2,405.47
VA,2014,3,408.46
VA,2014,4,411.77
VA,2015,1,413.97
VA,2015,2,417.49
VA,2015,3,419.08
VA,2015,4,420.92
VA,2016,1,420.11
VA,2016,2,427.16
VA,2016,3,431.21
VA,2016,4,433.02
VA,2017,1,432.29
VA,2017,2,441.08
VA,2017,3,443.64
VA,2017,4,445.34
VA,2018,1,449.79
VA,2018,2,455.28
VA,2018,3,457.87
VA,2018,4,458.25
VA,2019,1,463.41
VA,2019,2,472.47
VA,2019,3,477.55
VA,2019,4,481.09
VA,2020,1,486.25
VA,2020,2,491.68
VA,2020,3,499.91
VA,2020,4,509.22
VA,2021,1,519.88
VA,2021,2,543.89
VA,2021,3,569.08
VA,2021,4,583.07
VA,2022,1,601.61
VA,2022,2,642.89
VA,2022,3,651.0
VA,2022,4,651.04
VT,1975,1,77.35
VT,1975,2,76.89
VT,1975,3,67.11
VT,1975,4,72.88
VT,1976,1,117.01
VT,1976,2,57.51
VT,1976,3,81.22
VT,1976,4,79.59
VT,1977,1,115.26
VT,1977,2,82.25
VT,1977,3,76.28
VT,1977,4,77.11
VT,1978,1,90.77
VT,1978,2,92.01
VT,1978,3,99.56
VT,1978,4,88.57
VT,1979,1,94.51
VT,1979,2,88.29
VT,1979,3,95.53
VT,1979,4,108.97
VT,1980,1,100.0
VT,1980,2,101.05
VT,1980,3,103.79
VT,1980,4,110.33
VT,1981,1,110.46
VT,1981,2,108.33
VT,1981,3,101.28
VT,1981,4,62.93
VT,1982,1,122.3
VT,1982,2,116.94
VT,1982,3,108.21
VT,1982,4,113.98
VT,1983,1,118.27
VT,1983,2,112.61
VT,1983,3,118.71
VT,1983,4,123.45
VT,1984,1,121.79
VT,1984,2,123.86
VT,1984,3,126.19
VT,1984,4,126.95
VT,1985,1,129.54
VT,1985,2,134.29
VT,1985,3,136.19
VT,1985,4,139.05
VT,1986,1,144.32
VT,1986,2,146.56
VT,1986,3,152.36
VT,1986,4,158.44
VT,1987,1,163.36
VT,1987,2,168.79
VT,1987,3,173.62
VT,1987,4,181.52
VT,1988,1,186.67
VT,1988,2,194.8
VT,1988,3,201.11
VT,1988,4,203.1
VT,1989,1,206.67
VT,1989,2,211.93
VT,1989,3,216.27
VT,1989,4,217.52
VT,1990,1,215.39
VT,1990,2,216.83
VT,1990,3,214.82
VT,1990,4,216.2
VT,1991,1,213.2
VT,1991,2,213.6
VT,1991,3,213.02
VT,1991,4,213.72
VT,1992,1,213.81
VT,1992,2,214.54
VT,1992,3,216.41
VT,1992,4,216.73
VT,1993,1,215.9
VT,1993,2,217.16
VT,1993,3,217.6
VT,1993,4,218.75
VT,1994,1,219.35
VT,1994,2,217.03
VT,1994,3,217.45
VT,1994,4,217.4
VT,1995,1,215.02
VT,1995,2,220.26
VT,1995,3,220.45
VT,1995,4,221.78
VT,1996,1,225.59
VT,1996,2,222.1
VT,1996,3,220.82
VT,1996,4,220.89
VT,1997,1,225.12
VT,1997,2,222.42
VT,1997,3,225.21
VT,1997,4,225.36
VT,1998,1,228.78
VT,1998,2,228.75
VT,1998,3,229.33
VT,1998,4,232.55
VT,1999,1,235.17
VT,1999,2,236.81
VT,1999,3,241.87
VT,1999,4,245.07
VT,2000,1,250.39
VT,2000,2,254.29
VT,2000,3,259.6
VT,2000,4,264.43
VT,2001,1,268.85
VT,2001,2,274.13
VT,2001,3,280.73
VT,2001,4,284.09
VT,2002,1,289.94
VT,2002,2,296.54
VT,2002,3,301.71
VT,2002,4,304.35
VT,2003,1,307.77
VT,2003,2,312.86
VT,2003,3,321.08
VT,2003,4,337.64
VT,2004,1,342.03
VT,2004,2,352.11
VT,2004,3,374.62
VT,2004,4,382.18
VT,2005,1,393.86
VT,2005,2,407.24
VT,2005,3,421.99
VT,2005,4,430.65
VT,2006,1,436.56
VT,2006,2,446.38
VT,2006,3,448.14
VT,2006,4,455.07
VT,2007,1,458.4
VT,2007,2,458.03
VT,2007,3,458.84
VT,2007,4,457.08
VT,2008,1,463.44
VT,2008,2,457.39
VT,2008,3,454.26
VT,2008,4,453.58
VT,2009,1,454.05
VT,2009,2,447.65
VT,2009,3,444.91
VT,2009,4,440.97
VT,2010,1,440.68
VT,2010,2,439.56
VT,2010,3,440.39
VT,2010,4,441.71
VT,2011,1,438.82
VT,2011,2,433.27
VT,2011,3,434.4
VT,2011,4,440.0
VT,2012,1,438.39
VT,2012,2,436.28
VT,2012,3,437.72
VT,2012,4,437.76
VT,2013,1,439.66
VT,2013,2,435.78
VT,2013,3,437.67
VT,2013,4,436.22
VT,2014,1,432.81
VT,2014,2,438.09
VT,2014,3,439.18
VT,2014,4,438.53
VT,2015,1,442.33
VT,2015,2,446.81
VT,2015,3,446.42
VT,2015,4,445.12
VT,2016,1,444.42
VT,2016,2,450.9
VT,2016,3,455.61
VT,2016,4,454.18
VT,2017,1,455.62
VT,2017,2,460.59
VT,2017,3,461.53
VT,2017,4,468.23
VT,2018,1,470.79
VT,2018,2,476.66
VT,2018,3,477.94
VT,2018,4,476.66
VT,2019,1,481.62
VT,2019,2,491.82
VT,2019,3,499.34
VT,2019,4,499.91
VT,2020,1,507.3
VT,2020,2,509.99
VT,2020,3,521.37
VT,2020,4,535.66
VT,2021,1,549.33
VT,2021,2,575.12
VT,2021,3,611.5
VT,2021,4,630.29
VT,2022,1,648.98
VT,2022,2,695.45
VT,2022,3,731.11
VT,2022,4,720.1
WA,1975,1,46.26
WA,1975,2,47.18
WA,1975,3,49.71
WA,1975,4,48.04
WA,1976,1,50.36
WA,1976,2,53.6
WA,1976,3,56.58
WA,1976,4,57.77
WA,1977,1,59.74
WA,1977,2,62.91
WA,1977,3,67.29
WA,1977,4,70.8
WA,1978,1,74.33
WA,1978,2,79.68
WA,1978,3,84.01
WA,1978,4,86.87
WA,1979,1,88.95
WA,1979,2,93.89
WA,1979,3,95.9
WA,1979,4,98.0
WA,1980,1,100.0
WA,1980,2,100.19
WA,1980,3,103.52
WA,1980,4,101.84
WA,1981,1,99.87
WA,1981,2,104.12
WA,1981,3,105.24
WA,1981,4,103.65
WA,1982,1,86.61
WA,1982,2,93.42
WA,1982,3,93.76
WA,1982,4,103.52
WA,1983,1,104.74
WA,1983,2,104.64
WA,1983,3,103.96
WA,1983,4,104.89
WA,1984,1,106.8
WA,1984,2,107.49
WA,1984,3,109.29
WA,1984,4,110.03
WA,1985,1,110.5
WA,1985,2,110.9
WA,1985,3,111.57
WA,1985,4,112.1
WA,1986,1,113.44
WA,1986,2,114.19
WA,1986,3,114.71
WA,1986,4,115.92
WA,1987,1,117.06
WA,1987,2,118.06
WA,1987,3,118.91
WA,1987,4,119.65
WA,1988,1,121.95
WA,1988,2,123.77
WA,1988,3,126.31
WA,1988,4,127.84
WA,1989,1,132.22
WA,1989,2,137.88
WA,1989,3,144.42
WA,1989,4,153.14
WA,1990,1,164.23
WA,1990,2,173.53
WA,1990,3,176.38
WA,1990,4,177.64
WA,1991,1,181.91
WA,1991,2,183.54
WA,1991,3,184.28
WA,1991,4,188.15
WA,1992,1,189.04
WA,1992,2,190.78
WA,1992,3,193.35
WA,1992,4,195.35
WA,1993,1,196.21
WA,1993,2,198.34
WA,1993,3,201.04
WA,1993,4,203.31
WA,1994,1,205.84
WA,1994,2,209.69
WA,1994,3,211.03
WA,1994,4,210.44
WA,1995,1,212.57
WA,1995,2,214.95
WA,1995,3,218.11
WA,1995,4,219.87
WA,1996,1,221.86
WA,1996,2,222.08
WA,1996,3,223.29
WA,1996,4,225.17
WA,1997,1,226.7
WA,1997,2,229.66
WA,1997,3,234.41
WA,1997,4,237.51
WA,1998,1,242.13
WA,1998,2,245.65
WA,1998,3,250.23
WA,1998,4,253.06
WA,1999,1,255.45
WA,1999,2,259.87
WA,1999,3,262.84
WA,1999,4,264.92
WA,2000,1,269.56
WA,2000,2,272.35
WA,2000,3,276.0
WA,2000,4,279.54
WA,2001,1,286.34
WA,2001,2,290.2
WA,2001,3,293.16
WA,2001,4,295.1
WA,2002,1,298.72
WA,2002,2,302.33
WA,2002,3,306.02
WA,2002,4,308.62
WA,2003,1,311.15
WA,2003,2,313.81
WA,2003,3,317.72
WA,2003,4,325.76
WA,2004,1,330.71
WA,2004,2,340.57
WA,2004,3,354.8
WA,2004,4,362.99
WA,2005,1,374.59
WA,2005,2,394.58
WA,2005,3,412.11
WA,2005,4,429.34
WA,2006,1,444.7
WA,2006,2,460.04
WA,2006,3,473.64
WA,2006,4,483.83
WA,2007,1,492.52
WA,2007,2,498.11
WA,2007,3,499.39
WA,2007,4,502.16
WA,2008,1,500.8
WA,2008,2,490.95
WA,2008,3,476.36
WA,2008,4,471.35
WA,2009,1,467.66
WA,2009,2,447.72
WA,2009,3,432.87
WA,2009,4,427.06
WA,2010,1,419.67
WA,2010,2,414.85
WA,2010,3,414.73
WA,2010,4,407.38
WA,2011,1,393.68
WA,2011,2,383.72
WA,2011,3,384.9
WA,2011,4,385.24
WA,2012,1,379.02
WA,2012,2,375.77
WA,2012,3,382.63
WA,2012,4,387.24
WA,2013,1,390.02
WA,2013,2,397.19
WA,2013,3,405.58
WA,2013,4,409.57
WA,2014,1,413.97
WA,2014,2,424.94
WA,2014,3,434.21
WA,2014,4,438.55
WA,2015,1,444.49
WA,2015,2,457.56
WA,2015,3,470.32
WA,2015,4,478.28
WA,2016,1,487.76
WA,2016,2,505.21
WA,2016,3,520.53
WA,2016,4,527.86
WA,2017,1,537.37
WA,2017,2,558.41
WA,2017,3,574.91
WA,2017,4,583.34
WA,2018,1,597.0
WA,2018,2,618.18
WA,2018,3,625.31
WA,2018,4,626.72
WA,2019,1,635.45
WA,2019,2,648.29
WA,2019,3,656.65
WA,2019,4,664.11
WA,2020,1,675.47
WA,2020,2,685.8
WA,2020,3,701.42
WA,2020,4,719.94
WA,2021,1,741.48
WA,2021,2,797.84
WA,2021,3,844.55
WA,2021,4,872.62
WA,2022,1,911.22
WA,2022,2,975.48
WA,2022,3,967.16
WA,2022,4,940.88
WI,1975,1,61.86
WI,1975,2,62.73
WI,1975,3,64.6
WI,1975,4,69.04
WI,1976,1,65.48
WI,1976,2,65.48
WI,1976,3,67.56
WI,1976,4,68.46
WI,1977,1,72.88
WI,1977,2,76.09
WI,1977,3,78.0
WI,1977,4,80.96
WI,1978,1,84.69
WI,1978,2,87.52
WI,1978,3,90.85
WI,1978,4,92.75
WI,1979,1,96.71
WI,1979,2,99.7
WI,1979,3,99.52
WI,1979,4,100.25
WI,1980,1,100.0
WI,1980,2,100.92
WI,1980,3,104.97
WI,1980,4,101.69
WI,1981,1,102.84
WI,1981,2,103.12
WI,1981,3,103.25
WI,1981,4,91.08
WI,1982,1,86.28
WI,1982,2,96.39
WI,1982,3,98.6
WI,1982,4,99.47
WI,1983,1,103.93
WI,1983,2,106.31
WI,1983,3,105.95
WI,1983,4,106.1
WI,1984,1,106.14
WI,1984,2,107.96
WI,1984,3,108.12
WI,1984,4,106.34
WI,1985,1,108.02
WI,1985,2,109.8
WI,1985,3,110.76
WI,1985,4,110.85
WI,1986,1,112.43
WI,1986,2,113.72
WI,1986,3,114.03
WI,1986,4,114.5
WI,1987,1,115.4
WI,1987,2,116.71
WI,1987,3,118.24
WI,1987,4,119.52
WI,1988,1,120.32
WI,1988,2,122.32
WI,1988,3,124.51
WI,1988,4,125.14
WI,1989,1,127.44
WI,1989,2,128.88
WI,1989,3,131.05
WI,1989,4,131.84
WI,1990,1,133.89
WI,1990,2,136.02
WI,1990,3,137.87
WI,1990,4,138.15
WI,1991,1,140.09
WI,1991,2,142.1
